name,label,emotion,chroma_stft_mean,rmse_mean,spec_cent_mean,spec_bw_mean,rolloff_mean,zcr_mean,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12
03-01-01-01-01-01-01.wav,1,neutral,0.5988003038779582,0.0022568586,3435.9430878007342,2600.9297913619184,6264.656290974651,0.32623675152972026,-697.9842454991216,55.228483178328716,0.32386272358095397,12.775376621305446,7.396147439805842,0.8662235162609659,-3.5502762115252704,-2.8283316467311828,-11.305532245120993,-2.5249272096640265,0.4961043058688376,-2.7229268058029685,1.645800582707183,-3.4319640568573986,0.14035654240040638,1.0731590814431415,-4.355671789346294,-1.5837716136529725,-1.5930083434897575,-0.6593609771225062,-6.200732941272137,-0.2603311554115569,-2.5739810126688383,-4.2953484662872485,-1.8979313982349717,-0.6098556773663427,-5.0588148244732976,0.44614374980628907,-2.329738282315435,0.3165319157165643,-2.1978137077626867,-1.9670637816083865,-2.8553894754428435,-1.7034265730192968,-3.3283743924160243,-1.4314874893856568,-1.1954840131128337,-1.6748064068604922,-3.5871470849715075,-1.4610066644722208,0.6564167130683614,0.6124433562948218,0.5703872181200716,0.562410099410337,0.5512994497077852,0.5312406773787564,0.5895646779589885,0.6406235337143684,0.6443534676059611,0.6087171890874264,0.6119801636632713,0.6061671005253499
03-01-01-01-01-02-01.wav,1,neutral,0.5784521344003544,0.0024195893,3231.037280429149,2646.9812709399953,6162.8326416015625,0.3407864040798611,-693.0697551656535,55.734569235693655,-1.9197385581035815,16.408997072611655,8.449356513292026,0.22073695381380654,-1.7383413326325234,-4.9312899943448585,-11.981821367671401,-0.9937794839961216,0.4941072774027819,-2.29689740157958,0.6787004384579984,-2.9393212608234007,-0.4507681858630891,0.7342286751776147,-4.824006034688235,-0.6773811498992364,-2.233056042644036,0.8270094480022596,-5.739731754664715,-0.6041801815427625,-2.2600166077095296,-4.466307309881052,-0.8777842057426339,-1.4184070922041678,-5.025465589079318,1.5032643808458015,-2.507677525096239,0.3552300164819797,-1.6361181884656901,-2.5081080273804837,-2.3019625397937737,-2.312677149388212,-3.1572051992459853,-0.6769712759488099,-1.408075107362325,-2.9793292137844296,-3.3073658592711257,-2.219294958043041,0.6005436252576287,0.6273618216786679,0.5867516412792075,0.5309522853715962,0.5291180415853683,0.5522814946864614,0.497319601543866,0.549519152271102,0.5848544493343113,0.633122309326819,0.6320741851261606,0.6175270053430634
03-01-01-01-02-01-01.wav,1,neutral,0.5875852123906501,0.0028102540000000003,3203.1545278066187,2605.181240553175,6117.338659408245,0.3568608710106383,-691.7701941307479,58.35064710533183,-0.16516048769159902,13.952123719195495,5.0533221155313015,1.4893256816586995,-2.397429946102437,-5.05906480120563,-10.638002377694656,-3.3441970604433973,0.2645497767269305,-2.529107453344112,1.5486126516335672,-3.1323030770061937,-2.2850495015235865,1.1795364797258323,-5.2221427876072095,-2.8280358701150883,-0.1695753146137544,0.3289436429365337,-5.583778556421101,-0.8025077486860235,-2.1781900217723407,-3.143589185014489,-1.5188612257662262,-0.1353037002732337,-4.368420914546011,-0.1392298271314241,-2.3537104010230543,-0.14166496112222846,-1.9599630185913657,-2.00160358159222,-2.526743401198768,-1.787501242109679,-2.8747145294658036,-1.8803454320908,-1.193675876366178,-2.6469028569052933,-3.57678932555452,-2.1780299651589403,0.6347120897176858,0.6436133971424298,0.5792898847396691,0.5908242324972254,0.5732919504974289,0.5281302134730246,0.5167164692555035,0.578960511983963,0.6396462198977786,0.6402744154394502,0.5630979598236148,0.5624652042200271
03-01-01-01-02-02-01.wav,1,neutral,0.573246612195212,0.0026179752,3080.483081264881,2644.1917432253,6094.210837705292,0.366200245209854,-685.2378706600848,56.23669813634965,2.453111929828646,13.566655548715115,6.7019484638910924,3.341493513910563,-1.8950527082667399,-6.673817011641513,-10.671633473604489,-2.9463199153178645,0.8956436650811587,-1.2036001150294984,0.24656910148048705,-2.4638908900172924,-1.4349357755967858,2.133514558239003,-4.647729654828186,-1.7609537709005274,-0.35699634374237216,-0.3654739159335597,-5.056116156550879,-1.6381642850812252,-1.5605125419540284,-2.4521667158186404,-2.284542483374116,-0.7817343165853393,-4.355915464815875,0.17442433788096165,-2.3411061296847406,0.6481185849972729,-2.5844473596684105,-2.0109067200190514,-3.00670497363804,-2.6492498318559665,-3.3616328863813805,-1.3579647393963077,-1.0570941372421316,-2.3738565156293374,-3.5160027027083127,-3.3112549367064985,0.6249266173755512,0.5786751393729241,0.5188039985807018,0.5219935337258156,0.5846944284291353,0.5905933509405714,0.5376558792769746,0.5897343926246588,0.6111819610611146,0.5600562378929477,0.5681920847953257,0.5924517222668239
03-01-02-01-01-01-01.wav,2,calm,0.5610838797454818,0.0016538104,3192.620353772004,2601.322628971106,6003.471105238969,0.3131223192401961,-727.3179445430687,62.764397260545216,2.751275378092595,15.473256845854511,7.763115915906992,2.3307142989674765,-3.641682022394447,-3.3673436481057815,-10.113077536846426,-4.470084815307801,0.6398947268835944,-2.745656546378373,0.19821894236970009,-2.9337633954451547,-0.7506072096044581,1.924177895937062,-5.790614283025968,-0.3966363886697296,-1.5093630410212655,-1.2271508013987336,-4.9525417117984585,-1.0200223358593472,-3.0144515590183616,-4.026153765916368,-1.9851795758299435,-0.9353650701326348,-5.059108074944863,1.587937409829372,-3.2787828322993664,0.7510267311410452,-2.2820214953893228,-1.0224486284196157,-2.0789443930272933,-2.2667367967805485,-1.915979464863256,-0.2825715284243639,-1.9160505539141464,-1.6066082684812295,-3.96097364608688,-2.618362425852288,0.5163477704245018,0.5651585123740563,0.5863273172539859,0.5471325605881194,0.5224336943721131,0.5390253978850761,0.5017848122009066,0.5541825469222657,0.5751184185215784,0.6185609138880849,0.6547156026586052,0.5522190098564883
03-01-02-01-01-02-01.wav,2,calm,0.5943685958348124,0.0017526994,3132.280117665241,2538.472030634064,5753.9203350360585,0.27248910757211536,-707.553478097764,67.09772896628078,1.9093646482182343,11.530987821688631,9.399661682942188,1.4150267119609212,-4.764856333244039,-4.333333712757485,-8.645219034459776,-4.4728964533473325,1.4295206659619029,-2.0484026488076843,-0.5185602962819542,-3.1548306687438434,-1.8742191865096318,1.409091041992428,-5.1946065929439404,-1.879914283718068,-1.0601616523603794,-1.1548045356309338,-4.855592554149205,-1.5210234394654312,-2.7991973612526917,-4.0423805868878215,-2.3352551867212825,-1.1631910388675262,-4.6120947948809015,0.4770630734538645,-3.031882284905492,0.3717695408282049,-3.5203994502598506,-2.19032195325455,-3.513352013560892,-3.311692751935857,-3.8622815446954135,-1.1532979157113576,-2.1930637876236085,-2.9918570770536985,-4.341942362304256,-4.0247396168658645,0.5879809464429077,0.5761720538639875,0.6148204308233378,0.6321496479849349,0.5586281556647388,0.5731931070964864,0.6215933185839376,0.6243258669923488,0.6010419787995307,0.5822819210394323,0.5984834715224592,0.5617522512036471
03-01-02-01-02-01-01.wav,2,calm,0.5684073291403944,0.0026209923,3207.405376965264,2491.7951491996137,5934.750426841887,0.3219584281870861,-697.4039103169232,65.5138000003567,0.5253575563928561,14.038121590889352,5.554950524780141,3.295453092209889,-1.7407447815783033,-4.380754789422968,-9.062699708981516,-4.166158554510502,1.5895824787247317,-1.2514736571699907,1.0580022088194232,-4.150174248170315,1.1301679884012463,0.4668508991779128,-6.6261730807388926,-2.313127255847617,-0.3950028242038244,-1.4120905783798807,-6.190832025174228,-1.2006191655406429,-2.57704196306888,-2.9790657274003567,-2.5925154454568147,-0.7988957082175587,-5.660618463365222,1.1277118801432484,-4.050688766602682,0.09549137059821552,-3.3360765100684033,-1.5693876987341595,-2.722660104735344,-2.9544256964018047,-4.3675388083102105,-1.8923064632608824,-2.2947102318809898,-2.1967279335997825,-4.863293800235193,-2.7784648512121892,0.5466423833562187,0.574398465215303,0.5786756768139617,0.5866870405469918,0.5600541421101711,0.5391374732039739,0.5238454213419725,0.5696465491942287,0.5816503716805457,0.5830680382148381,0.6007984437146853,0.5762839442918407
03-01-02-01-02-02-01.wav,2,calm,0.5617512326801537,0.0026705062,3059.5065064201112,2532.330711582638,5819.63525390625,0.3610026041666667,-698.8539071804026,69.1064291650858,0.7254104831575451,14.090733896111088,7.961054377994473,2.4637745538651803,-0.9943423892511398,-5.34583845798432,-8.234461208764687,-4.035144782751707,0.6476501186685057,-1.33919481828846,1.241420600668809,-3.243602268853905,0.26866150797963817,1.5214195943478512,-5.777015054603203,-1.5375423755542847,-0.7579794097466184,-0.7291118293977003,-6.6240979710307775,-1.2253903397965755,-2.6276576254021973,-1.7919277896231454,-2.819725385883912,-0.3875773667891188,-4.580311580208998,0.39286763171547895,-4.04307448657687,0.2626167513301968,-3.6616139517418063,-1.5644400021666802,-2.4038965909173324,-2.460322054302639,-3.646586851615904,-1.6611296418331116,-1.336029407738641,-2.255606059091904,-3.591556836722821,-3.2589121533906327,0.5277886779809736,0.5420470584851624,0.5668474488014048,0.5565845321613659,0.5190432601770631,0.512141034426417,0.5170882188077316,0.5699584639187253,0.5954144406499765,0.6223138289316823,0.6039837265062166,0.607804101315125
03-01-02-02-01-01-01.wav,2,calm,0.590398462302956,0.0015012857999999998,3135.404317156337,2542.262773521105,5752.258758544922,0.2532867431640625,-734.3849815000659,70.98157682722545,3.7895302827025934,14.324813689647813,8.859694476475303,2.308805218769112,-4.110329413051416,-2.4095540100488977,-6.7106636259688495,-4.011647387004763,1.644352378120749,0.4391884089896267,-0.524506650278658,-3.3277779826944163,-0.1884614225623753,0.8644882157284478,-2.2109904130033526,-2.1920188381195684,-0.7179275418760049,1.4063844189701054,-7.339342113716944,0.33269378382496945,-2.9856425442676984,-3.6369817837008394,-2.213962966099809,-0.5192684242388956,-3.5379719959889124,1.2361702986880565,-3.4988364473522173,0.3896942559976408,-3.7472393541414974,-2.6849609545021305,-4.0099830893728505,-1.9204327508675376,-5.480201001192037,0.6373332081983836,-3.0290643455794437,-2.306710650389157,-4.954854186956753,-3.1014709420356423,0.522575584207565,0.5784632679368241,0.5962926066396699,0.6009887040717329,0.5964485188054545,0.6123748735607044,0.6310493459145979,0.6861454667142884,0.6006091417491717,0.5273710306206365,0.5648757466665938,0.5675872607482324
03-01-02-02-01-02-01.wav,2,calm,0.5664644468136606,0.0016126612,3103.2266766029106,2482.234326171221,5584.256598852961,0.28271484375,-698.0932925609047,67.79178972379812,-0.9008566353475178,12.336589505577669,6.449859465166228,1.0203944591769127,-4.993831789300533,-5.584002792953289,-8.369480067005531,-4.441402049268798,2.250739763229675,-1.046127803391122,-1.5184059600174171,-4.276840771886868,-0.5004024904451152,-0.48773529314939296,-4.399425010809087,-1.8563630477864823,-1.1129156634358701,0.09536639609621733,-6.73634797290323,0.4384664548663345,-2.500282923325725,-3.3641813750436547,-2.686877701143407,-1.2608908383110211,-4.853308707551985,0.3714482273127889,-2.9715176735209914,-0.4300935820547849,-4.196713641786989,-2.244032095347757,-4.448571265264669,-2.7061877628124447,-5.435178347284155,-0.9890859720740062,-2.2614850485824496,-2.1328317135913246,-4.5642976119055225,-3.3208997055258638,0.5507763125152051,0.5718508553939533,0.5326091291040691,0.5794163497610224,0.5697971031617054,0.544425332067499,0.5617867118885018,0.6178379123447485,0.6198986164043362,0.5675481057631477,0.5384601782637025,0.5431667550960355
