name,label,emotion,chroma_stft_mean,rmse_mean,spec_cent_mean,spec_bw_mean,rolloff_mean,zcr_mean,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12
03-01-01-01-01-01-01.wav,01,neutral,0.5988003038779582,0.0022568586,3435.943087800734,2600.9297913619184,6264.656290974651,0.32623675152972026,-697.9842454991215,55.228483178328716,0.323862723580954,12.775376621305448,7.396147439805842,0.8662235162609659,-3.5502762115252704,-2.828331646731183,-11.305532245120993,-2.5249272096640265,0.4961043058688376,-2.7229268058029685,1.645800582707183,-3.4319640568573986,0.14035654240040638,1.0731590814431415,-4.355671789346294,-1.5837716136529725,-1.5930083434897575,-0.6593609771225062,-6.200732941272137,-0.26033115541155694,-2.5739810126688383,-4.295348466287248,-1.8979313982349715,-0.6098556773663427,-5.0588148244732976,0.44614374980628907,-2.329738282315435,0.3165319157165643,-2.197813707762687,-1.9670637816083862,-2.8553894754428435,-1.703426573019297,-3.3283743924160243,-1.4314874893856568,-1.1954840131128335,-1.6748064068604922,-3.5871470849715075,-1.4610066644722208,0.6564167130683614,0.6124433562948218,0.5703872181200716,0.562410099410337,0.5512994497077852,0.5312406773787564,0.5895646779589885,0.6406235337143684,0.6443534676059611,0.6087171890874264,0.6119801636632713,0.6061671005253499
03-01-01-01-01-02-01.wav,01,neutral,0.5784521344003544,0.0024195893,3231.037280429149,2646.9812709399953,6162.8326416015625,0.3407864040798611,-693.0697551656535,55.734569235693655,-1.9197385581035817,16.408997072611655,8.449356513292026,0.22073695381380654,-1.7383413326325234,-4.931289994344859,-11.9818213676714,-0.9937794839961216,0.49410727740278193,-2.2968974015795802,0.6787004384579984,-2.9393212608234007,-0.45076818586308914,0.7342286751776147,-4.824006034688235,-0.6773811498992364,-2.2330560426440353,0.8270094480022596,-5.739731754664714,-0.6041801815427625,-2.26001660770953,-4.466307309881052,-0.8777842057426339,-1.4184070922041678,-5.025465589079318,1.5032643808458015,-2.507677525096239,0.3552300164819797,-1.63611818846569,-2.508108027380484,-2.301962539793774,-2.312677149388212,-3.1572051992459853,-0.6769712759488099,-1.408075107362325,-2.9793292137844296,-3.3073658592711257,-2.2192949580430406,0.6005436252576287,0.627361821678668,0.5867516412792075,0.5309522853715962,0.5291180415853683,0.5522814946864614,0.49731960154386595,0.549519152271102,0.5848544493343113,0.633122309326819,0.6320741851261606,0.6175270053430634
03-01-01-01-02-01-01.wav,01,neutral,0.5875852123906501,0.002810254,3203.1545278066183,2605.181240553175,6117.338659408245,0.3568608710106383,-691.7701941307479,58.35064710533183,-0.16516048769159902,13.952123719195496,5.053322115531302,1.4893256816586995,-2.397429946102437,-5.05906480120563,-10.638002377694656,-3.344197060443397,0.26454977672693053,-2.529107453344112,1.5486126516335672,-3.1323030770061937,-2.2850495015235865,1.1795364797258323,-5.2221427876072095,-2.8280358701150883,-0.16957531461375439,0.32894364293653366,-5.583778556421101,-0.8025077486860235,-2.1781900217723407,-3.1435891850144895,-1.5188612257662262,-0.1353037002732337,-4.368420914546011,-0.1392298271314241,-2.353710401023054,-0.14166496112222843,-1.9599630185913657,-2.00160358159222,-2.5267434011987677,-1.787501242109679,-2.874714529465803,-1.8803454320908002,-1.193675876366178,-2.6469028569052933,-3.5767893255545196,-2.1780299651589403,0.6347120897176858,0.6436133971424298,0.5792898847396691,0.5908242324972254,0.5732919504974289,0.5281302134730246,0.5167164692555035,0.578960511983963,0.6396462198977786,0.6402744154394502,0.5630979598236148,0.5624652042200271
03-01-01-01-02-02-01.wav,01,neutral,0.573246612195212,0.0026179752,3080.4830812648806,2644.1917432253,6094.210837705292,0.366200245209854,-685.2378706600849,56.23669813634965,2.453111929828646,13.566655548715117,6.701948463891092,3.341493513910563,-1.89505270826674,-6.673817011641514,-10.671633473604487,-2.9463199153178645,0.8956436650811587,-1.2036001150294984,0.24656910148048702,-2.4638908900172924,-1.4349357755967858,2.133514558239003,-4.647729654828187,-1.7609537709005274,-0.35699634374237216,-0.36547391593355966,-5.056116156550879,-1.6381642850812252,-1.5605125419540284,-2.4521667158186404,-2.284542483374116,-0.7817343165853393,-4.355915464815875,0.17442433788096165,-2.3411061296847406,0.6481185849972729,-2.5844473596684105,-2.010906720019051,-3.0067049736380396,-2.6492498318559665,-3.3616328863813805,-1.3579647393963077,-1.0570941372421316,-2.3738565156293374,-3.5160027027083127,-3.3112549367064985,0.6249266173755512,0.5786751393729241,0.5188039985807018,0.5219935337258156,0.5846944284291353,0.5905933509405714,0.5376558792769746,0.5897343926246588,0.6111819610611146,0.5600562378929477,0.5681920847953257,0.5924517222668239
03-01-02-01-01-01-01.wav,02,calm,0.5610838797454818,0.0016538104,3192.620353772004,2601.322628971106,6003.47110523897,0.31312231924019607,-727.3179445430688,62.76439726054522,2.751275378092595,15.473256845854513,7.763115915906992,2.3307142989674765,-3.6416820223944466,-3.367343648105782,-10.113077536846426,-4.470084815307801,0.6398947268835944,-2.745656546378373,0.19821894236970009,-2.933763395445155,-0.7506072096044581,1.9241778959370621,-5.790614283025967,-0.39663638866972956,-1.5093630410212655,-1.2271508013987336,-4.9525417117984585,-1.0200223358593472,-3.0144515590183616,-4.026153765916369,-1.9851795758299433,-0.9353650701326347,-5.059108074944864,1.587937409829372,-3.278782832299367,0.7510267311410452,-2.2820214953893228,-1.0224486284196157,-2.0789443930272933,-2.266736796780548,-1.915979464863256,-0.2825715284243639,-1.9160505539141464,-1.6066082684812295,-3.9609736460868796,-2.618362425852288,0.5163477704245018,0.5651585123740563,0.5863273172539859,0.5471325605881194,0.5224336943721131,0.5390253978850761,0.5017848122009066,0.5541825469222657,0.5751184185215784,0.6185609138880849,0.6547156026586052,0.5522190098564883
03-01-02-01-01-02-01.wav,02,calm,0.5943685958348124,0.0017526994,3132.2801176652406,2538.4720306340637,5753.920335036058,0.27248910757211536,-707.553478097764,67.09772896628078,1.909364648218234,11.53098782168863,9.399661682942188,1.4150267119609212,-4.764856333244038,-4.333333712757485,-8.645219034459776,-4.4728964533473325,1.4295206659619029,-2.048402648807684,-0.5185602962819542,-3.1548306687438434,-1.874219186509632,1.4090910419924279,-5.19460659294394,-1.8799142837180676,-1.0601616523603794,-1.1548045356309338,-4.855592554149205,-1.5210234394654312,-2.799197361252692,-4.042380586887822,-2.3352551867212825,-1.1631910388675262,-4.6120947948809015,0.47706307345386445,-3.0318822849054916,0.37176954082820485,-3.5203994502598506,-2.19032195325455,-3.513352013560892,-3.311692751935857,-3.8622815446954135,-1.1532979157113576,-2.1930637876236085,-2.9918570770536985,-4.3419423623042555,-4.0247396168658645,0.5879809464429077,0.5761720538639875,0.6148204308233378,0.6321496479849349,0.5586281556647388,0.5731931070964864,0.6215933185839376,0.6243258669923488,0.6010419787995307,0.5822819210394323,0.5984834715224592,0.5617522512036471
03-01-02-01-02-01-01.wav,02,calm,0.5684073291403944,0.0026209923,3207.4053769652637,2491.7951491996137,5934.750426841887,0.3219584281870861,-697.4039103169232,65.5138000003567,0.5253575563928561,14.038121590889352,5.554950524780141,3.295453092209889,-1.740744781578303,-4.380754789422969,-9.062699708981517,-4.166158554510501,1.5895824787247315,-1.2514736571699907,1.0580022088194232,-4.150174248170315,1.1301679884012465,0.4668508991779128,-6.626173080738892,-2.3131272558476175,-0.39500282420382443,-1.412090578379881,-6.190832025174227,-1.2006191655406429,-2.5770419630688797,-2.9790657274003567,-2.5925154454568147,-0.7988957082175587,-5.660618463365223,1.1277118801432484,-4.050688766602682,0.09549137059821551,-3.336076510068403,-1.5693876987341597,-2.7226601047353434,-2.9544256964018047,-4.36753880831021,-1.8923064632608826,-2.2947102318809898,-2.1967279335997825,-4.863293800235193,-2.778464851212189,0.5466423833562187,0.574398465215303,0.5786756768139617,0.5866870405469918,0.5600541421101711,0.5391374732039739,0.5238454213419725,0.5696465491942287,0.5816503716805457,0.5830680382148381,0.6007984437146853,0.5762839442918407
03-01-02-01-02-02-01.wav,02,calm,0.5617512326801537,0.0026705062,3059.5065064201112,2532.330711582638,5819.63525390625,0.3610026041666667,-698.8539071804026,69.10642916508579,0.7254104831575451,14.090733896111088,7.961054377994472,2.4637745538651803,-0.9943423892511398,-5.34583845798432,-8.234461208764687,-4.035144782751707,0.6476501186685057,-1.3391948182884599,1.241420600668809,-3.2436022688539046,0.26866150797963817,1.5214195943478512,-5.777015054603204,-1.5375423755542847,-0.7579794097466184,-0.7291118293977003,-6.624097971030777,-1.2253903397965757,-2.6276576254021973,-1.7919277896231454,-2.819725385883912,-0.3875773667891188,-4.580311580208998,0.392867631715479,-4.04307448657687,0.2626167513301968,-3.661613951741806,-1.5644400021666802,-2.4038965909173324,-2.460322054302639,-3.646586851615904,-1.6611296418331116,-1.336029407738641,-2.2556060590919036,-3.5915568367228206,-3.2589121533906327,0.5277886779809736,0.5420470584851624,0.5668474488014048,0.556584532161366,0.5190432601770631,0.512141034426417,0.5170882188077316,0.5699584639187253,0.5954144406499765,0.6223138289316823,0.6039837265062166,0.607804101315125
03-01-02-02-01-01-01.wav,02,calm,0.590398462302956,0.0015012858,3135.4043171563376,2542.262773521105,5752.258758544922,0.2532867431640625,-734.3849815000659,70.98157682722545,3.7895302827025943,14.324813689647812,8.859694476475303,2.3088052187691117,-4.110329413051416,-2.409554010048898,-6.71066362596885,-4.011647387004764,1.644352378120749,0.43918840898962674,-0.524506650278658,-3.3277779826944163,-0.1884614225623753,0.8644882157284478,-2.2109904130033526,-2.192018838119568,-0.7179275418760049,1.4063844189701054,-7.339342113716944,0.33269378382496945,-2.985642544267699,-3.6369817837008385,-2.2139629660998095,-0.5192684242388956,-3.5379719959889124,1.2361702986880565,-3.4988364473522173,0.3896942559976408,-3.7472393541414974,-2.6849609545021305,-4.0099830893728505,-1.9204327508675376,-5.480201001192037,0.6373332081983836,-3.029064345579443,-2.3067106503891575,-4.954854186956753,-3.1014709420356423,0.522575584207565,0.5784632679368241,0.5962926066396699,0.600988704071733,0.5964485188054545,0.6123748735607044,0.6310493459145979,0.6861454667142884,0.6006091417491717,0.5273710306206365,0.5648757466665938,0.5675872607482324
03-01-02-02-01-02-01.wav,02,calm,0.5664644468136606,0.0016126612,3103.2266766029106,2482.234326171221,5584.256598852962,0.28271484375,-698.0932925609046,67.79178972379812,-0.9008566353475178,12.33658950557767,6.449859465166227,1.0203944591769127,-4.993831789300532,-5.584002792953289,-8.36948006700553,-4.441402049268798,2.250739763229675,-1.0461278033911219,-1.518405960017417,-4.276840771886869,-0.5004024904451152,-0.487735293149393,-4.399425010809087,-1.8563630477864823,-1.11291566343587,0.09536639609621732,-6.73634797290323,0.43846645486633445,-2.500282923325725,-3.3641813750436547,-2.686877701143407,-1.2608908383110213,-4.853308707551985,0.3714482273127889,-2.971517673520991,-0.43009358205478493,-4.196713641786989,-2.2440320953477575,-4.448571265264669,-2.7061877628124447,-5.435178347284155,-0.9890859720740062,-2.2614850485824496,-2.1328317135913246,-4.5642976119055225,-3.3208997055258633,0.5507763125152051,0.5718508553939533,0.5326091291040691,0.5794163497610224,0.5697971031617054,0.544425332067499,0.5617867118885018,0.6178379123447485,0.6198986164043362,0.5675481057631477,0.5384601782637025,0.5431667550960355
03-01-02-02-02-01-01.wav,02,calm,0.5109922402788786,0.0020961473,3080.0963114968963,2452.232416599899,5493.451397235577,0.30331655649038464,-704.694243137666,69.36788044351327,4.208248663092416,12.464018856889531,5.158592774445415,6.381874551944865,-5.335752535360859,-4.355042986782199,-8.794273903726534,-4.403317167551848,1.8325772786215966,1.6972589220748242,0.12611048289485363,-3.5692219451433798,1.2969005433614107,-0.41129621717384324,-4.766838081817343,-1.5650288382824995,-2.0583006575441205,-0.013833588170537215,-7.726364572316212,0.05977929473710256,-1.6572942355137494,-4.2378216354886735,-2.750961298041007,0.7158144219759673,-5.413518359435072,1.7163966866697498,-4.669905478347233,0.2450215107218232,-4.286703177279128,-1.876542715994559,-3.09528960831722,-2.662542229245528,-4.5947220828810496,-0.19681799163730973,-1.8430741644636919,-3.1582231245217653,-4.97918606790486,-2.6434040199381745,0.48452740828487734,0.5232891137229707,0.5382074090969744,0.47833460405123707,0.4669423078641908,0.4542147562411197,0.44087337784791114,0.47393681861914516,0.46695390907481277,0.5068086384482635,0.6378025202540802,0.6600160198409604
03-01-02-02-02-02-01.wav,02,calm,0.5405849016478863,0.0021338342,3182.005579985493,2436.9317534000866,5685.761380057804,0.29048782966040465,-691.315899375446,65.83370124863575,-4.037140432680644,15.089722831119815,6.215339619952248,3.4823498394007837,-4.88565521998066,-7.746930766148777,-10.25315780677279,-3.2049910430566033,3.2730874004906862,-0.4671090210789657,-0.7539441071476792,-5.044663264158747,-0.8325006970728625,0.618485905500238,-5.0440711606610105,-1.9190392813938404,-1.0073556371870676,0.30885862331708985,-7.374110347948775,-1.241895863970939,-1.8673443822918863,-3.4415407859787486,-1.5958074608088157,-0.08607428474140293,-4.518378763241461,1.1708702532761024,-3.043259849125865,-0.5937532588051401,-4.581620934982279,-2.7610810799378873,-4.108482732953653,-2.508197534131723,-4.55960352194763,-0.42773324391284817,-1.828743029156393,-3.024365190475894,-4.77507754105966,-3.7552023482498638,0.5008861533720157,0.5900778742405759,0.5822076147711727,0.553492860538424,0.5256695110683525,0.5582370233475045,0.5603911173751024,0.565704297013555,0.5222213316132329,0.521666059920237,0.5372222261833602,0.46924275033110313
03-01-03-01-01-01-01.wav,03,happy,0.5673740468958823,0.0042647785,3036.6490557473985,2555.0180947344293,5854.08837890625,0.372548828125,-646.1302569472031,63.436045037655205,-4.7050141233657605,12.907815045236646,3.926320877075652,-2.5854489832165366,-5.982905914118736,-6.311689600965331,-11.83765462443019,-2.0754054178191774,-1.5885872101304421,-6.506575729953787,0.89486670433391,-4.387031303595712,-2.690742253901537,2.439585850339458,-8.270910068144564,-2.602698837952976,-2.698618726385515,-2.327235653799461,-6.097894078365349,0.14351384178266358,-3.2373468245003885,-4.52771362084276,-2.8930051702011,-1.8305194384105297,-5.376278170459068,0.34861580382529517,-4.230471543634091,-0.94909920291955,-3.077013941228393,-2.5531756058376995,-2.7428495188186557,-3.633537499058961,-4.35380074051496,-2.2856042554007927,-2.6071325568308104,-0.7039820524235505,-2.1303987013967634,-0.7495718272254401,0.6113215018191437,0.6416920651749543,0.573037397953096,0.5624267649740137,0.5803911761772842,0.5960109407415483,0.516547754355866,0.5298715324243504,0.5442778010989938,0.5200181189419943,0.5327576024700096,0.6001359066193337
